duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,class
0,tcp,telnet,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,59,8,1.0,1.0,0.0,0.0,0.14,0.07,0.0,255,64,0.25,0.02,0.02,0.0,1.0,1.0,0.0,0.0,anomaly
0,tcp,private,REJ,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,99,6,0.0,0.0,1.0,1.0,0.06,0.07,0.0,255,6,0.02,0.07,0.0,0.0,0.0,0.0,1.0,1.0,anomaly
0,tcp,netbios_ssn,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,275,6,1.0,1.0,0.0,0.0,0.02,0.05,0.0,255,6,0.02,0.05,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
0,tcp,private,REJ,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,152,1,0.01,0.0,0.95,1.0,0.01,1.0,0.0,255,1,0.0,0.62,0.0,0.0,0.0,0.0,0.58,1.0,anomaly
0,tcp,http,SF,352,1564,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,12,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,udp,domain_u,SF,45,130,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,135,137,0.0,0.0,0.0,0.0,1.0,0.0,0.02,255,190,0.75,0.02,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,netstat,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,201,1,1.0,1.0,0.0,0.0,0.0,0.06,0.0,255,20,0.08,0.08,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
0,tcp,http,SF,355,1488,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24,255,1.0,0.0,0.04,0.01,0.0,0.0,0.0,0.0,normal
0,tcp,private,REJ,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,277,1,0.11,0.0,0.88,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.12,0.0,0.87,1.0,anomaly
0,tcp,private,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,11,6,1.0,1.0,0.0,0.0,0.55,0.27,0.0,255,6,0.02,0.1,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
0,tcp,private,REJ,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,226,15,0.0,0.0,1.0,1.0,0.07,0.07,0.0,255,15,0.06,0.07,0.0,0.0,0.0,0.0,1.0,1.0,anomaly
0,tcp,http,SF,211,321,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,11,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11,255,1.0,0.0,0.09,0.01,0.0,0.0,0.0,0.0,normal
0,tcp,ctf,REJ,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,267,11,0.0,0.0,1.0,1.0,0.04,0.06,0.0,255,11,0.04,0.07,0.0,0.0,0.0,0.0,1.0,1.0,anomaly
0,tcp,private,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,136,9,1.0,1.0,0.0,0.0,0.07,0.07,0.0,255,11,0.04,0.06,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
0,tcp,netbios_ssn,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,269,14,1.0,1.0,0.0,0.0,0.05,0.05,0.0,255,14,0.05,0.05,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
0,tcp,link,REJ,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,293,17,0.0,0.0,1.0,1.0,0.06,0.06,0.0,255,17,0.07,0.07,0.0,0.0,0.0,0.0,1.0,1.0,anomaly
0,tcp,whois,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,290,20,1.0,1.0,0.0,0.0,0.07,0.06,0.0,255,19,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
0,tcp,http,SF,286,310,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,5,21,0.0,0.0,0.0,0.0,1.0,0.0,0.1,5,255,1.0,0.0,0.2,0.07,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,327,310,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,6,7,0.0,0.0,0.0,0.0,1.0,0.0,0.29,6,255,1.0,0.0,0.17,0.02,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,184,5515,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,255,1.0,0.0,0.17,0.05,0.0,0.0,0.0,0.0,normal
0,tcp,private,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,211,17,1.0,1.0,0.0,0.0,0.08,0.07,0.0,255,16,0.06,0.07,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
37498,tcp,private,RSTR,1,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.5,1.0,0.0,0.0,0.0,1.0,1.0,anomaly
0,tcp,imap4,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,226,8,1.0,1.0,0.0,0.0,0.04,0.07,0.0,255,6,0.02,0.09,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
0,icmp,eco_i,SF,8,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,1,48,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,58,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,anomaly
0,tcp,http,REJ,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,9,9,0.0,0.0,0.67,0.67,1.0,0.0,0.0,12,165,1.0,0.0,0.08,0.23,0.0,0.0,0.75,0.98,normal
0,tcp,private,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,16,1,1.0,1.0,0.0,0.0,0.06,0.31,0.0,255,4,0.02,0.09,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
0,tcp,http,SF,248,2175,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,241,0.95,0.01,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,320,6396,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,14,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14,255,1.0,0.0,0.07,0.03,0.0,0.0,0.0,0.0,normal
0,tcp,http,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,293,13,1.0,1.0,0.0,0.0,0.04,0.06,0.0,255,11,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
0,tcp,http,SF,316,3884,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,255,1.0,0.0,0.17,0.05,0.0,0.0,0.0,0.0,normal
1,tcp,private,RSTR,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,1,0.0,0.95,0.95,0.0,0.0,0.0,0.94,1.0,anomaly
0,tcp,http,SF,308,2507,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,4,41,0.0,0.0,0.0,0.0,1.0,0.0,0.05,255,248,0.97,0.01,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,296,2531,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,148,148,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,229,4039,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,4,11,0.0,0.0,0.0,0.0,1.0,0.0,0.18,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,private,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,201,2,1.0,1.0,0.0,0.0,0.01,0.05,0.0,5,2,0.4,0.6,0.2,0.0,0.6,1.0,0.0,0.0,anomaly
0,tcp,http,SF,199,5137,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,12,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,175,255,1.0,0.0,0.01,0.02,0.0,0.0,0.15,0.35,normal
0,icmp,eco_i,SF,18,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,43,1.0,0.0,1.0,0.26,0.0,0.0,0.0,0.0,anomaly
2,tcp,smtp,SF,2103,327,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,169,142,0.52,0.02,0.01,0.01,0.0,0.0,0.0,0.0,normal
0,tcp,private,REJ,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,297,1,0.1,0.0,0.89,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.09,0.0,0.9,1.0,anomaly
0,tcp,private,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,200,12,1.0,1.0,0.0,0.0,0.06,0.05,0.0,255,1,0.0,0.07,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
0,tcp,http,SF,307,3755,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,4,7,0.0,0.0,0.0,0.0,1.0,0.0,0.29,159,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,normal
0,tcp,private,REJ,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,76,1,0.09,0.0,0.91,1.0,0.01,1.0,0.0,255,1,0.0,0.57,0.0,0.0,0.03,0.0,0.28,1.0,anomaly
0,udp,domain_u,SF,45,137,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,176,253,0.0,0.0,0.0,0.0,0.99,0.01,0.01,178,139,0.78,0.02,0.01,0.0,0.0,0.0,0.0,0.0,normal
27,tcp,ftp,SF,1491,4152,False,0,False,30,0,True,0,False,0,0,0,False,0,0,False,True,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,236,55,0.23,0.02,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,336,4126,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,84,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,292,1380,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,20,50,0.0,0.0,0.0,0.0,1.0,0.0,0.08,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,netbios_ssn,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,65,7,1.0,1.0,0.0,0.0,0.11,0.08,0.0,255,13,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
2230,udp,other,SF,146,105,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,4,2,0.0,0.0,0.0,0.0,0.5,0.5,0.0,255,2,0.01,0.85,0.99,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,298,4903,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,8,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29,255,1.0,0.0,0.03,0.04,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,216,6979,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,57,255,1.0,0.0,0.02,0.02,0.02,0.0,0.12,0.09,normal
0,tcp,http,SF,241,389,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,123,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,normal
0,tcp,smtp,SF,1139,375,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,191,246,0.96,0.01,0.01,0.01,0.0,0.0,0.0,0.0,normal
0,tcp,ftp_data,SF,740,0,False,0,False,0,0,True,0,False,0,9,0,False,0,0,False,False,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,13,0.05,0.02,0.05,0.0,0.0,0.0,0.79,0.0,normal
0,icmp,ecr_i,SF,1480,0,False,1,False,0,0,False,0,False,0,0,0,False,0,0,False,False,2,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,4,151,1.0,0.0,1.0,0.06,0.0,0.0,0.0,0.0,anomaly
0,tcp,http,SF,54540,8314,False,0,False,2,0,True,1,False,0,0,0,False,0,0,False,False,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,90,90,1.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,anomaly
0,tcp,http,SF,302,258,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,247,0.97,0.01,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,226,12139,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,5,44,0.0,0.0,0.0,0.0,1.0,0.0,0.14,19,255,1.0,0.0,0.05,0.06,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,212,2971,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26,255,1.0,0.0,0.04,0.05,0.04,0.01,0.0,0.0,normal
0,tcp,smtp,SF,1573,329,False,0,False,0,0,True,0,False,0,0,0,False,2,0,False,False,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,68,157,0.88,0.04,0.01,0.01,0.0,0.0,0.0,0.0,normal
0,udp,domain_u,SF,44,44,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,158,240,0.0,0.0,0.0,0.0,1.0,0.0,0.02,255,254,1.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,normal
0,udp,private,SF,1,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,22,2,0.0,0.0,0.0,0.0,0.09,0.36,0.0,255,2,0.01,0.25,1.0,0.0,0.0,0.0,0.0,0.0,anomaly
0,tcp,http,SF,201,1570,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,12,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,85,85,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,normal
0,icmp,urp_i,SF,70,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,20,4,0.0,0.0,0.0,0.0,0.2,0.15,0.0,255,23,0.09,0.01,0.09,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,smtp,SF,1458,325,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,83,194,0.77,0.05,0.01,0.01,0.0,0.0,0.0,0.0,normal
0,tcp,imap4,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,257,5,1.0,1.0,0.0,0.0,0.02,0.06,0.0,255,4,0.02,0.06,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
0,tcp,http,SF,327,788,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,private,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,194,15,1.0,1.0,0.0,0.0,0.08,0.06,0.0,255,3,0.01,0.06,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
0,tcp,http,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,68,19,0.97,1.0,0.03,0.0,0.28,0.09,0.0,255,35,0.14,0.04,0.01,0.0,1.0,1.0,0.0,0.0,anomaly
0,tcp,private,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,298,18,1.0,1.0,0.0,0.0,0.06,0.06,0.0,255,18,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
2,tcp,smtp,SF,1562,399,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,1,3,0.0,0.0,0.0,0.0,1.0,0.0,0.67,255,185,0.73,0.01,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,uucp_path,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,288,9,1.0,1.0,0.0,0.0,0.03,0.06,0.0,255,6,0.02,0.06,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
0,tcp,finger,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,283,10,1.0,1.0,0.0,0.0,0.04,0.06,0.0,255,9,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
0,tcp,klogin,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,97,11,1.0,1.0,0.0,0.0,0.11,0.07,0.0,255,11,0.04,0.06,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
0,tcp,http,SF,224,8545,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,normal
0,tcp,csnet_ns,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,278,25,1.0,1.0,0.0,0.0,0.09,0.04,0.0,255,25,0.1,0.05,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
9,tcp,smtp,SF,744,282,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,166,98,0.57,0.05,0.01,0.02,0.01,0.01,0.0,0.0,normal
0,tcp,courier,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,107,7,1.0,1.0,0.0,0.0,0.07,0.06,0.0,255,7,0.03,0.05,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
0,tcp,http,SF,324,1694,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,167,657,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,255,1.0,0.0,1.0,0.01,0.0,0.0,0.0,0.0,normal
0,icmp,eco_i,SF,8,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,1,43,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,159,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,anomaly
0,tcp,smtp,SF,607,325,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,106,74,0.7,0.04,0.01,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,ctf,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,300,20,1.0,1.0,0.0,0.0,0.07,0.06,0.0,255,20,0.08,0.09,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
0,tcp,http_443,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,113,19,0.99,1.0,0.0,0.0,0.17,0.07,0.0,255,19,0.07,0.06,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
0,udp,domain_u,SF,46,46,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,151,151,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,340,414,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,4,5,0.0,0.0,0.0,0.0,1.0,0.0,0.4,103,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.02,normal
0,tcp,http,SF,263,279,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,29,29,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,228,0.89,0.01,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,finger,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,23,6,1.0,1.0,0.0,0.0,0.26,0.17,0.0,255,27,0.11,0.06,0.01,0.0,1.0,1.0,0.0,0.0,anomaly
0,tcp,supdup,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,60,14,1.0,1.0,0.0,0.0,0.23,0.1,0.0,255,15,0.06,0.08,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
0,tcp,rje,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,147,19,1.0,1.0,0.0,0.0,0.13,0.07,0.0,255,19,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
0,tcp,http,REJ,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,24,255,1.0,0.0,0.04,0.15,0.0,0.0,0.96,1.0,normal
0,udp,domain_u,SF,43,81,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,295,295,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,254,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,udp,domain_u,SF,35,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,225,28,0.12,0.03,0.12,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,359,2118,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,8,9,0.0,0.0,0.0,0.0,1.0,0.0,0.22,35,255,1.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,normal
0,tcp,mtp,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,270,5,1.0,1.0,0.0,0.0,0.02,0.06,0.0,255,16,0.06,0.07,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
0,udp,domain_u,SF,44,132,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,70,148,0.0,0.0,0.0,0.0,1.0,0.0,0.01,248,164,0.66,0.01,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,http,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,25,9,1.0,1.0,0.0,0.0,0.36,0.16,0.0,255,67,0.26,0.02,0.01,0.0,1.0,1.0,0.0,0.0,anomaly
0,udp,domain_u,SF,43,43,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,107,187,0.0,0.0,0.0,0.0,0.99,0.02,0.01,255,254,1.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,normal
0,icmp,ecr_i,SF,1032,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,98,98,0.0,0.0,0.0,0.0,1.0,0.0,0.0,152,58,0.38,0.05,0.38,0.0,0.01,0.0,0.41,0.0,anomaly
0,tcp,gopher,REJ,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,250,11,0.0,0.0,1.0,1.0,0.04,0.06,0.0,255,11,0.04,0.06,0.0,0.0,0.0,0.0,1.0,1.0,anomaly
0,tcp,private,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,271,12,1.0,1.0,0.0,0.0,0.04,0.06,0.0,255,9,0.04,0.06,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
0,tcp,http,SF,247,1656,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,11,13,0.0,0.0,0.0,0.0,1.0,0.0,0.15,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,private,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,105,4,1.0,1.0,0.0,0.0,0.04,0.07,0.0,255,11,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
0,tcp,nnsp,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,284,21,1.0,1.0,0.0,0.0,0.07,0.05,0.0,255,21,0.08,0.07,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
0,tcp,http,SF,279,307,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,telnet,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,37,6,1.0,1.0,0.0,0.0,0.16,0.11,0.0,255,65,0.25,0.03,0.01,0.0,1.0,1.0,0.0,0.0,anomaly
0,icmp,ecr_i,SF,1032,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,45,0.18,0.05,0.18,0.0,0.04,0.0,0.0,0.0,anomaly
0,tcp,private,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,194,16,1.0,1.0,0.0,0.0,0.08,0.06,0.0,255,16,0.06,0.08,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
0,tcp,http,SF,209,7355,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,10,14,0.0,0.0,0.0,0.0,1.0,0.0,0.14,197,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,232,1541,False,0,False,0,0,True,0,False,0,0,0,False,0,0,False,False,15,24,0.0,0.0,0.0,0.0,1.0,0.0,0.08,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,efs,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,134,9,1.0,1.0,0.0,0.0,0.07,0.06,0.0,255,12,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
0,tcp,private,S0,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,13,5,1.0,1.0,0.0,0.0,0.38,0.38,0.0,255,5,0.02,0.08,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
0,icmp,urp_i,SF,181,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,2,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,255,15,0.06,0.01,0.08,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,private,REJ,0,0,False,0,False,0,0,False,0,False,0,0,0,False,0,0,False,False,118,3,0.0,0.0,0.99,1.0,0.03,0.08,0.0,255,3,0.01,0.09,0.0,0.0,0.0,0.0,1.0,1.0,anomaly
